id;title;author;gender;year-birth;year-death;year-worldcat;year-ref;language;translation;downloads;subjects;shortauthor;shorttitle;worldcaturl
PG30950;The Go Ahead Boys and the Treasure Cave;Kay, Ross;;;;1916.0;1916;['en'];;8;{'Boys -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Islands -- Fiction', 'Treasure troves -- Juvenile fiction', 'Shipwreck survival -- Juvenile fiction', 'Adventure stories'};Ross+Kay;Ahead+Boys;https://www.worldcat.org/search?q=Ross+Kay+Ahead+Boys&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6185;"A Romany of the Snows, Complete: Being a Continuation of the Personal Histories of ""Pierre and His People"" and the Last Existing Records of Pretty Pierre";Parker, Gilbert;;1862.0;1932.0;1912.0;1912;['en'];;18;{'Canada, Northern -- Fiction', 'Short stories, Canadian'};Gilbert+Parker;Romany+Snows;https://www.worldcat.org/search?q=Gilbert+Parker+Romany+Snows&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG352;Buttered Side Down: Stories;Ferber, Edna;;1885.0;1968.0;1912.0;1912;['en'];;58;{'Short stories', 'United States -- Social life and customs -- 20th century -- Fiction'};Edna+Ferber;Buttered+Side;https://www.worldcat.org/search?q=Edna+Ferber+Buttered+Side&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG20106;How Ethel Hollister Became a Campfire Girl;Benson, Irene Elliott;;;;1910.0;1910;['en'];;6;{'Camp Fire Girls -- Juvenile fiction'};Irene+Benson;Ethel+Hollister;https://www.worldcat.org/search?q=Irene+Benson+Ethel+Hollister&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG12535;Witness for the Defence;Mason, A. E. W. (Alfred Edward Woodley);;1865.0;1948.0;2012.0;1916;['en'];;12;{'Historical fiction', 'Legal stories'};Mason;Witness+Defence;https://www.worldcat.org/search?q=Mason+Witness+Defence&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG38983;"The Camp Fire Girls Solve a Mystery; Or, The Christmas Adventure at Carver House";Frey, Hildegard G.;;1891.0;1957.0;1916.0;1916;['en'];;53;{'Mystery and detective stories', 'Prudence -- Juvenile fiction', 'Camp Fire Girls -- Juvenile fiction', 'Family -- Juvenile fiction', 'Thoughtfulness -- Juvenile fiction', 'Clubs -- Juvenile fiction'};Hildegard+Frey;Camp+Fire;https://www.worldcat.org/search?q=Hildegard+Frey+Camp+Fire&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG59015;The Shadowy Third, and Other Stories;Glasgow, Ellen Anderson Gholson;;1873.0;1945.0;1963.0;1919;['en'];;263;{'American fiction', 'Short stories, American', 'Ghost stories'};Ellen+Glasgow;Shadowy+Third;https://www.worldcat.org/search?q=Ellen+Glasgow+Shadowy+Third&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG15093;Phyllis;Daviess, Maria Thompson;;1872.0;1924.0;1913.0;1913;['en'];;6;{'Girls -- Fiction', 'Harpeth Valley (Tenn.) -- Fiction'};Maria+Daviess;Phyllis;https://www.worldcat.org/search?q=Maria+Daviess+Phyllis&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG28749;The Madcap of the School;Brazil, Angela;;1869.0;1947.0;1917.0;1917;['en'];;37;{'Girls -- England -- Juvenile fiction', 'Boarding schools -- England -- Juvenile fiction'};Angela+Brazil;Madcap+School;https://www.worldcat.org/search?q=Angela+Brazil+Madcap+School&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG26153;The Last of the Legions and Other Tales of Long Ago;Doyle, Arthur Conan;;1859.0;1930.0;1911.0;1911;['en'];;73;{'Adventure stories, English', 'Historical fiction, English', 'Short stories, English'};Arthur+Doyle;Last+Legions;https://www.worldcat.org/search?q=Arthur+Doyle+Last+Legions&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG28454;Heart of the Blue Ridge;Baily, Waldron;;1871.0;1953.0;1911.0;1911;['en'];;5;{'Mountain life -- Fiction', 'Blue Ridge Mountains -- Fiction'};Waldron+Baily;Heart+Blue;https://www.worldcat.org/search?q=Waldron+Baily+Heart+Blue&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG18789;Swirling Waters;Rittenberg, Max;;1880.0;1965.0;1913.0;1913;['en'];;36;{'Capitalists and financiers -- Fiction', 'London (England) -- Fiction'};Max+Rittenberg;Swirling+Waters;https://www.worldcat.org/search?q=Max+Rittenberg+Swirling+Waters&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG5376;A Modern Chronicle — Volume 03;Churchill, Winston;;1871.0;1947.0;1910.0;1910;['en'];;1;{'Women -- Social conditions -- 20th century -- Fiction', 'United States -- Social life and customs -- 20th century -- Fiction', 'Marriage -- Fiction'};Winston+Churchill;Modern+Chronicle;https://www.worldcat.org/search?q=Winston+Churchill+Modern+Chronicle&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG23118;A Chinese Command: A Story of Adventure in Eastern Seas;Collingwood, Harry;;1851.0;1922.0;1915.0;1915;['en'];;27;{'Adventure stories', 'Fiction', 'Sea stories'};Harry+Collingwood;Chinese+Command;https://www.worldcat.org/search?q=Harry+Collingwood+Chinese+Command&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG16721;A Place so Foreign;Doctorow, Cory;;1971.0;;1915.0;1915;['en'];;23;{'Science fiction'};Cory+Doctorow;Place+Foreign;https://www.worldcat.org/search?q=Cory+Doctorow+Place+Foreign&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG12414;The Inferno;Barbusse, Henri;;1873.0;1935.0;1918.0;1918;['en'];;90;{'France -- Fiction', 'Voyeurism -- Fiction'};Henri+Barbusse;Inferno;https://www.worldcat.org/search?q=Henri+Barbusse+Inferno&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG13530;Halcyone;Glyn, Elinor;;1864.0;1943.0;1912.0;1912;['en'];;15;{'England -- Social life and customs -- Fiction'};Elinor+Glyn;Halcyone;https://www.worldcat.org/search?q=Elinor+Glyn+Halcyone&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG43082;Stromboli and the Guns;Gribble, Francis Henry;;1862.0;1946.0;;1914;['en'];;8;{'Storytellers -- Fiction', 'Revolutionaries -- Fiction', 'Adventure and adventurers -- Fiction'};Francis+Gribble;Stromboli+Guns;https://www.worldcat.org/search?q=Francis+Gribble+Stromboli+Guns&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG3811;The Star of Gettysburg: A Story of Southern High Tide;Altsheler, Joseph A. (Joseph Alexander);;1862.0;1919.0;1915.0;1915;['en'];;21;{'United States -- History -- Civil War, 1861-1865 -- Juvenile fiction'};Joseph+Altsheler;Star+Gettysburg;https://www.worldcat.org/search?q=Joseph+Altsheler+Star+Gettysburg&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG33657;Cinderella Jane;Cooke, Marjorie Benton;;1876.0;1920.0;1914.0;1914;['en'];;41;{'Portrait painters -- Fiction', 'Married people -- Fiction', 'Women novelists -- Fiction', 'Marriage -- Fiction'};Marjorie+Cooke;Cinderella+Jane;https://www.worldcat.org/search?q=Marjorie+Cooke+Cinderella+Jane&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG11252;Martin Hewitt, Investigator;Morrison, Arthur;;1863.0;1945.0;2014.0;1914;['en'];;152;{'Private investigators -- England -- Fiction', 'Detective and mystery stories, English'};Arthur+Morrison;Martin+Hewitt;https://www.worldcat.org/search?q=Arthur+Morrison+Martin+Hewitt&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG10658;Hilda Lessways;Bennett, Arnold;;1867.0;1931.0;1911.0;1911;['en'];;83;{'Mothers and daughters -- Fiction', 'Man-woman relationships -- Fiction', 'Staffordshire (England) -- Fiction', 'Young women -- Fiction'};Arnold+Bennett;Hilda+Lessways;https://www.worldcat.org/search?q=Arnold+Bennett+Hilda+Lessways&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG52130;"Fairview Boys at Camp Mystery; or, the Old Hermit and His Secret";Gordon, Frederick;;;;1912.0;1912;['en'];;2;{'Boys -- Juvenile fiction', 'Camping -- Juvenile fiction', 'Mystery fiction', 'Hermits -- Juvenile fiction'};Frederick+Gordon;Fairview+Boys;https://www.worldcat.org/search?q=Frederick+Gordon+Fairview+Boys&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9907;"The Raid from Beausejour; and How the Carter Boys Lifted the Mortgage: Two Stories of Acadie";Roberts, Charles G. D., Sir;;1860.0;1943.0;2006.0;1912;['en'];;14;{'Canadian fiction -- 19th century'};Charles+Roberts;Raid+from;https://www.worldcat.org/search?q=Charles+Roberts+Raid+from&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG50961;The Slipper Point Mystery;Seaman, Augusta Huiell;;1879.0;1950.0;1919.0;1919;['en'];;14;{'Girls -- Juvenile fiction', 'New Jersey -- Juvenile fiction', 'Mystery fiction'};Augusta+Seaman;Slipper+Point;https://www.worldcat.org/search?q=Augusta+Seaman+Slipper+Point&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG350;Fanny Herself;Ferber, Edna;;1885.0;1968.0;1917.0;1917;['en'];;114;{'Autobiographical fiction', 'Bildungsromans', 'Jewish fiction', 'Wisconsin -- Fiction', 'Jewish families -- Fiction', 'Domestic fiction', 'Jewish girls -- Fiction', 'Mothers and daughters -- Fiction'};Edna+Ferber;Fanny+Herself;https://www.worldcat.org/search?q=Edna+Ferber+Fanny+Herself&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG52816;"With the Flag in the Channel; or, The Adventures of Captain Gustavus Conyngham";Barnes, James;;1866.0;1936.0;;1911;['en'];;4;{'United States -- History -- Revolution, 1775-1783 -- Juvenile fiction'};James+Barnes;With+Flag;https://www.worldcat.org/search?q=James+Barnes+With+Flag&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG12203;Blundell's Improvement: Odd Craft, Part 3.;Jacobs, W. W. (William Wymark);;1863.0;1943.0;2015.0;1913;['en'];;5;{'Sailors -- Fiction', 'Humorous stories, English', 'England -- Social life and customs -- Fiction'};Jacobs;Blundell+Improvement;https://www.worldcat.org/search?q=Jacobs+Blundell+Improvement&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG55982;"Forward Pass: A Story of the ""New Football""";Barbour, Ralph Henry;;1870.0;1944.0;1958.0;1917;['en'];;23;{'Football -- Juvenile fiction', 'Boarding schools -- Juvenile fiction'};Ralph+Barbour;Forward+Pass;https://www.worldcat.org/search?q=Ralph+Barbour+Forward+Pass&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG57975;Excavating a Husband;Wallis, Ella Bell;;;;1916.0;1916;['en'];;8;{'Treasure hunting -- Fiction', 'Older people -- Fiction', 'Identity -- Fiction', 'Brothers and sisters -- Fiction', 'Single women -- Fiction'};Ella+Wallis;Excavating+Husband;https://www.worldcat.org/search?q=Ella+Wallis+Excavating+Husband&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG23192;Gold Seekers of '49;Sabin, Edwin L. (Edwin Legrand);;1870.0;1952.0;1915.0;1915;['en'];;17;{'Gold mines and mining -- Fiction', 'California -- Fiction'};Edwin+Sabin;Gold+Seekers;https://www.worldcat.org/search?q=Edwin+Sabin+Gold+Seekers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG13542;Left Tackle Thayer;Barbour, Ralph Henry;;1870.0;1944.0;1915.0;1915;['en'];;23;{'New York (N.Y.) -- Juvenile fiction', 'Football -- Juvenile fiction'};Ralph+Barbour;Left+Tackle;https://www.worldcat.org/search?q=Ralph+Barbour+Left+Tackle&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG36733;Molly Brown's College Friends;Speed, Nell;;1878.0;1913.0;1912.0;1912;['en'];;36;{'Friendship -- Juvenile fiction', 'Women -- Social life and customs -- Juvenile fiction', 'Family -- Juvenile fiction', 'World War, 1914-1918 -- Juvenile fiction'};Nell+Speed;Molly+Brown;https://www.worldcat.org/search?q=Nell+Speed+Molly+Brown&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG20877;Mother West Wind's Children;Burgess, Thornton W. (Thornton Waldo);;1874.0;1965.0;1917.0;1917;['en'];;56;"{""Children's stories, American"", 'Animals -- Juvenile fiction'}";Thornton+Burgess;Mother+West;https://www.worldcat.org/search?q=Thornton+Burgess+Mother+West&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG30993;The Spectacle Man: A Story of the Missing Bridge;Leonard, Mary Finley;;1862.0;1948.0;2006.0;1915;['en'];;6;{'Storytelling -- Juvenile fiction', 'Opticians -- Juvenile fiction'};Mary+Leonard;Spectacle+Story;https://www.worldcat.org/search?q=Mary+Leonard+Spectacle+Story&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7414;Poor White: A Novel;Anderson, Sherwood;;1876.0;1941.0;2014.0;1918;['en'];;41;{'Historical fiction', 'Industrial revolution -- Fiction', 'Inventors -- Fiction', 'Middle West -- Fiction'};Sherwood+Anderson;Poor+White;https://www.worldcat.org/search?q=Sherwood+Anderson+Poor+White&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG24235;Mary Ware's Promised Land;Johnston, Annie F. (Annie Fellows);;1863.0;1931.0;1910.0;1910;['en'];;32;{'Young women -- Juvenile fiction'};Annie+Johnston;Mary+Ware;https://www.worldcat.org/search?q=Annie+Johnston+Mary+Ware&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG33557;The Moonlit Way: A Novel;Chambers, Robert W. (Robert William);;1865.0;1933.0;1919.0;1919;['en'];;77;{'Spy stories', 'Love stories', 'Fiction', 'Adventure stories'};Robert+Chambers;Moonlit+Novel;https://www.worldcat.org/search?q=Robert+Chambers+Moonlit+Novel&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG26934;Shawn of Skarrow;Ellis, James Tandy;;1868.0;1942.0;;1915;['en'];;13;{'Kentucky -- Fiction'};James+Ellis;Shawn+Skarrow;https://www.worldcat.org/search?q=James+Ellis+Shawn+Skarrow&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6195;Cumner's Son and Other South Sea Folk — Volume 01;Parker, Gilbert;;1862.0;1932.0;1910.0;1910;['en'];;5;{'Oceania -- Fiction'};Gilbert+Parker;Cumner+Other;https://www.worldcat.org/search?q=Gilbert+Parker+Cumner+Other&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG62860;"Hidden Foes; Or, A Fatal Miscalculation";Carter, Nicholas (House name);;;;1917.0;1917;['en'];;56;{'Dime novels', 'Detective and mystery stories', 'Fiction'};Nicholas+Carter;Hidden+Foes;https://www.worldcat.org/search?q=Nicholas+Carter+Hidden+Foes&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG16101;Diane of the Green Van;Dalrymple, Leona;;1884.0;;1912.0;1912;['en'];;20;{'Inheritance and succession -- Fiction', 'Adventure stories', 'Automobile travel -- Fiction', 'Young women -- Fiction'};Leona+Dalrymple;Diane+Green;https://www.worldcat.org/search?q=Leona+Dalrymple+Diane+Green&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG32401;"The Girls of Hillcrest Farm; Or, The Secret of the Rocks";Marlowe, Amy Bell;;;;1914.0;1914;['en'];;14;{'Sisters -- Juvenile fiction', 'Motherless families -- Juvenile fiction', 'Mystery fiction', 'Boardinghouses -- Juvenile fiction'};Amy+Marlowe;Girls+Hillcrest;https://www.worldcat.org/search?q=Amy+Marlowe+Girls+Hillcrest&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG32453;Molly Brown's Sophomore Days;Speed, Nell;;1878.0;1913.0;1912.0;1912;['en'];;32;{'Young women -- Juvenile fiction', 'College students -- Juvenile fiction'};Nell+Speed;Molly+Brown;https://www.worldcat.org/search?q=Nell+Speed+Molly+Brown&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2415;The Mutiny of the Elsinore;London, Jack;;1876.0;1916.0;1915.0;1915;['en'];;63;{'Mutiny -- Fiction', 'Sea stories'};Jack+London;Mutiny+Elsinore;https://www.worldcat.org/search?q=Jack+London+Mutiny+Elsinore&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG46795;"The Pioneer Boys on the Great Lakes; or, On the Trail of the Iroquois";Rathborne, St. George;;1854.0;1938.0;1912.0;1912;['en'];;14;{'Great Lakes Region (North America) -- Juvenile fiction', 'Iroquois Indians -- Juvenile fiction', 'Frontier and pioneer life -- Juvenile fiction'};George+Rathborne;Pioneer+Boys;https://www.worldcat.org/search?q=George+Rathborne+Pioneer+Boys&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG19108;The Golden Silence;Williamson, A. M. (Alice Muriel);;1869.0;1933.0;1911.0;1911;['en'];;46;{'Adventure stories', 'Algeria -- Fiction', 'Man-woman relationships -- Fiction'};Williamson;Golden+Silence;https://www.worldcat.org/search?q=Williamson+Golden+Silence&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4251;The Life Everlasting: A Reality of Romance;Corelli, Marie;;1855.0;1924.0;1911.0;1911;['en'];;24;{'Spiritualism -- Fiction', 'Paranormal fiction'};Marie+Corelli;Life+Everlasting;https://www.worldcat.org/search?q=Marie+Corelli+Life+Everlasting&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6178;Pierre and His People: Tales of the Far North. Volume 5.;Parker, Gilbert;;1862.0;1932.0;1912.0;1912;['en'];;2;{'Canada, Northern -- Fiction', 'Short stories, Canadian'};Gilbert+Parker;Pierre+People;https://www.worldcat.org/search?q=Gilbert+Parker+Pierre+People&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG5343;Rainbow Valley;Montgomery, L. M. (Lucy Maud);;1874.0;1942.0;2013.0;1918;['en'];;550;{'Prince Edward Island -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Family life -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Canada -- History -- 20th century -- Juvenile fiction', 'Foster home care -- Juvenile fiction', 'Historical fiction'};Montgomery;Rainbow+Valley;https://www.worldcat.org/search?q=Montgomery+Rainbow+Valley&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4400;Hira Singh : when India came to fight in Flanders;Mundy, Talbot;;1879.0;1940.0;1918.0;1918;['en'];;34;{'World War, 1914-1918 -- Fiction'};Talbot+Mundy;Hira+Singh;https://www.worldcat.org/search?q=Talbot+Mundy+Hira+Singh&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6898;The Boys of Columbia High on the Gridiron : or, the Struggle for the Silver Cup;Forbes, Graham B.;;;;1911.0;1911;['en'];;32;{'High school students -- Juvenile fiction', 'Football -- Juvenile fiction'};Graham+Forbes;Boys+Columbia;https://www.worldcat.org/search?q=Graham+Forbes+Boys+Columbia&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG10021;Tenterhooks;Leverson, Ada;;1862.0;1933.0;1912.0;1912;['en'];;10;{'London (England) -- Social life and customs -- 20th century -- Fiction', 'Man-woman relationships -- Fiction'};Ada+Leverson;Tenterhooks;https://www.worldcat.org/search?q=Ada+Leverson+Tenterhooks&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG41844;The Golden Bough;Gibbs, George;;1870.0;1942.0;1918.0;1918;['en'];;35;{'Fiction'};George+Gibbs;Golden+Bough;https://www.worldcat.org/search?q=George+Gibbs+Golden+Bough&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG24567;Blind Man's Lantern;Lang, Allen Kim;;1928.0;;1915.0;1915;['en'];;46;{'Space colonies -- Fiction', 'Amish -- Fiction', 'Science fiction', 'Short stories'};Allen+Lang;Blind+Lantern;https://www.worldcat.org/search?q=Allen+Lang+Blind+Lantern&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG14646;Christopher and Columbus;Von Arnim, Elizabeth;;1866.0;1941.0;1919.0;1919;['en'];;20;{'Germans -- Foreign countries -- Fiction', 'Sisters -- Fiction', 'Twins -- Fiction', 'Young women -- Fiction'};Arnim+Von;Christopher+Columbus;https://www.worldcat.org/search?q=Arnim+Von+Christopher+Columbus&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7166;The Home and the World;Tagore, Rabindranath;;1861.0;1941.0;2008.0;1911;['en'];;343;{'India -- Fiction', 'India -- History -- Autonomy and independence movements -- Fiction'};Rabindranath+Tagore;Home+World;https://www.worldcat.org/search?q=Rabindranath+Tagore+Home+World&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG50282;"The Speedwell Boys and Their Racing Auto; Or, A Run for the Golden Cup";Rockwood, Roy;;;;1913.0;1913;['en'];;4;{'Automobile racing -- Juvenile fiction', 'Motorcycling -- Juvenile fiction'};Roy+Rockwood;Speedwell+Boys;https://www.worldcat.org/search?q=Roy+Rockwood+Speedwell+Boys&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG45682;Gray youth: The story of a very modern courtship and a very modern marriage;Onions, Oliver;;1873.0;1961.0;1914.0;1914;['en'];;21;{'Women -- Social and moral questions -- Fiction', 'Man-woman relationships -- Fiction', 'Marriage -- Fiction'};Oliver+Onions;Gray+youth;https://www.worldcat.org/search?q=Oliver+Onions+Gray+youth&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG28574;Connie Morgan in the Fur Country;Hendryx, James B. (James Beardsley);;1880.0;1963.0;1916.0;1916;['en'];;14;{'Trapping -- Juvenile fiction'};James+Hendryx;Connie+Morgan;https://www.worldcat.org/search?q=James+Hendryx+Connie+Morgan&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1931;The Zeppelin's Passenger;Oppenheim, E. Phillips (Edward Phillips);;1866.0;1946.0;1918.0;1918;['en'];;30;{'Historical fiction', 'World War, 1914-1918 -- Fiction'};Phillips+Oppenheim;Zeppelin+Passenger;https://www.worldcat.org/search?q=Phillips+Oppenheim+Zeppelin+Passenger&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG32769;The Last Generation: A Story of the Future;Flecker, James Elroy;;1884.0;1915.0;2006.0;1910;['en'];;30;{'Fantasy fiction', 'Science fiction'};James+Flecker;Last+Generation;https://www.worldcat.org/search?q=James+Flecker+Last+Generation&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG22285;An American Suffragette;Stevens, Isaac Newton;;1858.0;1920.0;1911.0;1911;['en'];;31;{'Women -- Suffrage -- United States -- Fiction'};Isaac+Stevens;American+Suffragette;https://www.worldcat.org/search?q=Isaac+Stevens+American+Suffragette&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG51948;Henry Is Twenty: A Further Episodic History of Henry Calverly, 3rd;Merwin, Samuel;;1874.0;1936.0;1918.0;1918;['en'];;9;{'Young men -- Fiction'};Samuel+Merwin;Henry+Twenty;https://www.worldcat.org/search?q=Samuel+Merwin+Henry+Twenty&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6860;Keineth;Abbott, Jane;;1881.0;1968.0;1918.0;1918;['en'];;18;{'Girls -- Juvenile fiction', 'World War, 1914-1918 -- Juvenile fiction'};Jane+Abbott;Keineth;https://www.worldcat.org/search?q=Jane+Abbott+Keineth&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG34576;By Violence;Trevena, John;;1870.0;;1910.0;1910;['en'];;8;{'Short stories', 'Fiction'};John+Trevena;Violence;https://www.worldcat.org/search?q=John+Trevena+Violence&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6901;The Happy Adventurers;Middleton, Lydia Miller;;1866.0;1934.0;1864.0;1910;['en'];;5;{'Fiction'};Lydia+Middleton;Happy+Adventurers;https://www.worldcat.org/search?q=Lydia+Middleton+Happy+Adventurers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG39970;The Hill of Venus;Gallizier, Nathan;;1866.0;1927.0;1913.0;1913;['en'];;22;{'Italy -- History -- 13th century -- Fiction'};Nathan+Gallizier;Hill+Venus;https://www.worldcat.org/search?q=Nathan+Gallizier+Hill+Venus&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG49598;The Little Angel, and Other Stories;Andreyev, Leonid;;1871.0;1919.0;1915.0;1915;['en'];;37;{'Short stories, Russian -- Translations into English', 'Russia -- Social life and customs -- Fiction', 'Andreyev, Leonid, 1871-1919 -- Translations into English'};Leonid+Andreyev;Little+Angel;https://www.worldcat.org/search?q=Leonid+Andreyev+Little+Angel&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG66456;Stellar Vengeance;Freeman, Frank;;;;1915.0;1915;['en'];;1061;{'Earth (Planet) -- Fiction', 'Short stories', 'Science fiction', 'Human-alien encounters -- Fiction'};Frank+Freeman;Stellar+Vengeance;https://www.worldcat.org/search?q=Frank+Freeman+Stellar+Vengeance&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG28597;A Man to His Mate;Dunn, J. Allan, (Joseph Allan);;1872.0;1941.0;2002.0;1916;['en'];;7;{'Gold mines and mining -- Fiction', 'Mutiny -- Fiction', 'Sea stories', 'Love stories', 'Adventure stories'};Allan+Dunn;Mate;https://www.worldcat.org/search?q=Allan+Dunn+Mate&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG42725;"The Meadow-Brook Girls on the Tennis Courts; Or, Winning Out in the Big Tournament";Aldridge, Janet;;;;1913.0;1913;['en'];;11;{'Tennis -- Tournaments -- Juvenile fiction', 'Teenage girls -- Juvenile fiction'};Janet+Aldridge;Meadow+Brook;https://www.worldcat.org/search?q=Janet+Aldridge+Meadow+Brook&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG30733;The Fate of Felix Brand;Kelly, Florence Finch;;1858.0;1939.0;1913.0;1913;['en'];;17;{'Fiction'};Florence+Kelly;Fate+Felix;https://www.worldcat.org/search?q=Florence+Kelly+Fate+Felix&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG65559;The Jade God;Sullivan, Alan;;1868.0;1947.0;1963.0;1918;['en'];;43;{'Mystery fiction'};Alan+Sullivan;Jade;https://www.worldcat.org/search?q=Alan+Sullivan+Jade&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
